"site_name","sampling_interval","citation","table_figure","fish_id","data_sorted_by","notes","prey_taxon","measurement","prey_stage","figure","lat","long","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","type_of_fish","sample_size","start_date","end_date","habitat","microhabitat","measurement_type","measurement_units","author","year","journal","sample_id"
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"caddisfly_adult","3.7","adults",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"caddisfly_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"caddisfly_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"caddisfly_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"aquatic_coleoptera_adult","0.4","adults",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"aquatic_coleoptera_adult","0.5","adults",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"aquatic_coleoptera_adult","9.3","adults",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"aquatic_coleoptera_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"aquatic_coleoptera_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"aquatic_coleoptera_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_larvae_pupae","43","larvae",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_larvae_pupae","2.15","larvae",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_larvae_pupae","39.8","larvae",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_larvae_pupae","56","larvae",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_larvae_pupae","0.75","larvae",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_larvae_pupae","39.4","larvae",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_adult","0.15","adults",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_adult",NA,"adults",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_adult",NA,"adults",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"midge_adult",NA,"adults",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"terrestria_coleoptera","0.14","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"terrestria_coleoptera","7","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"terrestria_coleoptera","0.1","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"terrestria_coleoptera","2","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"terrestria_coleoptera","66","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"terrestria_coleoptera","13.1","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"flies","0.4","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"flies","7","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"flies",NA,"unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"flies",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"flies",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"flies",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"amphipoda","3.3","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"amphipoda","38","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"amphipoda","0.55","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"amphipoda","2","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"amphipoda","33","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"amphipoda","5.3","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"isoptera","0.2","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"isoptera","14","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"isoptera","0.05","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"isoptera",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"isoptera",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"isoptera",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"fish_eggs",NA,"unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"fish_eggs",NA,"unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"fish_eggs",NA,"unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"fish_eggs","30","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"fish_eggs","33","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"fish_eggs","31.6","unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"algae",NA,"unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"algae","36","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Grebe Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"algae","0.55","unknown",NA,NA,NA,"125","162",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","14","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"algae",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Number",NA,"Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"algae",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Total Weight","grams","Brown","1938","The Journal of Wildlife Management",NA
"Agnes Lake, Montana","once","Brown, C. J. D. (1938). The feeding habits of the Montana grayling (Thymallus montanus). The Journal of Wildlife Management, 2(3), 135-145.","tbl3",NA,NA,NA,"algae",NA,"unknown",NA,NA,NA,"250","325",NA,"mm","standard length",NA,"THYMALLUS MONTANUS","6","1936-07-06","1936-07-06","lake",NA,"Percent weight","percent","Brown","1938","The Journal of Wildlife Management",NA
"Lake Sibaya, South Africa","two months per year","Bruton, M. (1979). The food and feeding behaviour of Clarias gariepinus (Pisces: Clariidae) in Lake Sibaya, South Africa, with emphasis on its role as a predator of cichlids. The Transactions of the Zoological Society of London, 35(1), 47-114.","tbl3",NA,"averaged over dates and sizes","dry weight","s_mossambicus","126","unknown",NA,NA,NA,"300","1088",NA,"mm","total",NA,"Clariuas gariepinus","469","1972-01-01","1976-04-01","lentic",NA,"number","total","bruton","1979","Transactions of the Zoological Society of London","1"
"Lake Sibaya, South Africa","two months per year","Bruton, M. (1979). The food and feeding behaviour of Clarias gariepinus (Pisces: Clariidae) in Lake Sibaya, South Africa, with emphasis on its role as a predator of cichlids. The Transactions of the Zoological Society of London, 35(1), 47-114.","tbl3",NA,"averaged over dates and sizes","dry weight","s_mossambicus","2.3","unknown",NA,NA,NA,"300","1088",NA,"mm","total",NA,"Clariuas gariepinus","469","1972-01-01","1976-04-01","lentic",NA,"number","percent","bruton","1979","Transactions of the Zoological Society of London","2"
"Lake Sibaya, South Africa","two months per year","Bruton, M. (1979). The food and feeding behaviour of Clarias gariepinus (Pisces: Clariidae) in Lake Sibaya, South Africa, with emphasis on its role as a predator of cichlids. The Transactions of the Zoological Society of London, 35(1), 47-114.","tbl3",NA,"averaged over dates and sizes","dry weight","s_mossambicus","60.6","unknown",NA,NA,NA,"300","1088",NA,"mm","total",NA,"Clariuas gariepinus","469","1972-01-01","1976-04-01","lentic",NA,"weight","percent","bruton","1979","Transactions of the Zoological Society of London","3"
"Lake Sibaya, South Africa","two months per year","Bruton, M. (1979). The food and feeding behaviour of Clarias gariepinus (Pisces: Clariidae) in Lake Sibaya, South Africa, with emphasis on its role as a predator of cichlids. The Transactions of the Zoological Society of London, 35(1), 47-114.","tbl3",NA,"averaged over dates and sizes","dry weight","p_philander","44","unknown",NA,NA,NA,"300","1088",NA,"mm","total",NA,"Clariuas gariepinus","469","1972-01-01","1976-04-01","lentic",NA,"number","total","bruton","1979","Transactions of the Zoological Society of London","1"
"Lake Sibaya, South Africa","two months per year","Bruton, M. (1979). The food and feeding behaviour of Clarias gariepinus (Pisces: Clariidae) in Lake Sibaya, South Africa, with emphasis on its role as a predator of cichlids. The Transactions of the Zoological Society of London, 35(1), 47-114.","tbl3",NA,"averaged over dates and sizes","dry weight","p_philander","0.8","unknown",NA,NA,NA,"300","1088",NA,"mm","total",NA,"Clariuas gariepinus","469","1972-01-01","1976-04-01","lentic",NA,"number","percent","bruton","1979","Transactions of the Zoological Society of London","2"
"Lake Sibaya, South Africa","two months per year","Bruton, M. (1979). The food and feeding behaviour of Clarias gariepinus (Pisces: Clariidae) in Lake Sibaya, South Africa, with emphasis on its role as a predator of cichlids. The Transactions of the Zoological Society of London, 35(1), 47-114.","tbl3",NA,"averaged over dates and sizes","dry weight","p_philander","5.3","unknown",NA,NA,NA,"300","1088",NA,"mm","total",NA,"Clariuas gariepinus","469","1972-01-01","1976-04-01","lentic",NA,"weight","percent","bruton","1979","Transactions of the Zoological Society of London","3"
"Lake Sibaya, South Africa","two months per year","Bruton, M. (1979). The food and feeding behaviour of Clarias gariepinus (Pisces: Clariidae) in Lake Sibaya, South Africa, with emphasis on its role as a predator of cichlids. The Transactions of the Zoological Society of London, 35(1), 47-114.","tbl3",NA,"averaged over dates and sizes","dry weight","cichlid_fry","383","unknown",NA,NA,NA,"300","1088",NA,"mm","total",NA,"Clariuas gariepinus","469","1972-01-01","1976-04-01","lentic",NA,"number","total","bruton","1979","Transactions of the Zoological Society of London","1"
