"","fish_genus_species","predator_min_length","predator_max_length","predator_average_length","length_type","length_units","sample_size","start_year","start_month","start_day","end_year","end_month","end_day","habitat","measurement_type","measurement_units","author","year","journal","site_name","sampling_interval","citation","figure","fish_id","data_sorted_by","notes","prey_taxon","measurement","prey_stage","lon","lat"
"120","Anguilla anguilla","8","25","14.4",NA,"cm","32","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","River Leven, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl5","20200113_frost_1","average_over_size_and_date",NA,"oligochaeta","1","unknown","-3.0143271","54.2398649"
"121","Anguilla anguilla","8","25","14.4",NA,"cm","32","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","River Leven, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl5","20200113_frost_1","average_over_size_and_date",NA,"fish","1","unknown","-3.0143271","54.2398649"
"122","Anguilla anguilla","8","25","14.4",NA,"cm","32","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","River Leven, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl5","20200113_frost_1","average_over_size_and_date",NA,"fish","0.5","unknown","-3.0143271","54.2398649"
"123","Anguilla anguilla","8","25","14.4",NA,"cm","32","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","River Leven, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl5","20200113_frost_1","average_over_size_and_date",NA,"others","1","unknown","-3.0143271","54.2398649"
"124","Anguilla anguilla","8","25","14.4",NA,"cm","32","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","River Leven, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl5","20200113_frost_1","average_over_size_and_date",NA,"others","0.5","unknown","-3.0143271","54.2398649"
"125","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"limnaea_pereger","4","unknown","-2.9765171","54.3470973"
"126","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"limnaea_pereger","6.6","unknown","-2.9765171","54.3470973"
"127","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"valvata_piscinalis","2","unknown","-2.9765171","54.3470973"
"128","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"valvata_piscinalis","3","unknown","-2.9765171","54.3470973"
"129","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"pisidiuml_sphaerium","6","unknown","-2.9765171","54.3470973"
"130","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"pisidiuml_sphaerium","10","unknown","-2.9765171","54.3470973"
"131","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"planorbis_spp","2","unknown","-2.9765171","54.3470973"
"132","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"planorbis_spp","3","unknown","-2.9765171","54.3470973"
"133","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"mollusca_indet","7","unknown","-2.9765171","54.3470973"
"134","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"mollusca_indet","11.7","unknown","-2.9765171","54.3470973"
"135","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"leptocerid_larvae","3","larvae","-2.9765171","54.3470973"
"136","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"leptocerid_larvae","5","larvae","-2.9765171","54.3470973"
"137","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"polycentropid_larvae","2","larvae","-2.9765171","54.3470973"
"138","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"polycentropid_larvae","3","larvae","-2.9765171","54.3470973"
"139","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"phryganea_sp_larvae","1","larvae","-2.9765171","54.3470973"
"140","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"phryganea_sp_larvae","1.7","larvae","-2.9765171","54.3470973"
"141","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"trichopt_i_indet","11","unknown","-2.9765171","54.3470973"
"142","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"trichopt_i_indet","18.4","unknown","-2.9765171","54.3470973"
"143","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"chironomid_larvae","8","larvae","-2.9765171","54.3470973"
"144","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"chironomid_larvae","13","larvae","-2.9765171","54.3470973"
"145","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"chironomid_pupae","2","pupae","-2.9765171","54.3470973"
"146","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"chironomid_pupae","3","pupae","-2.9765171","54.3470973"
"147","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"tipulid_larvae","3","larvae","-2.9765171","54.3470973"
"148","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"tipulid_larvae","5","larvae","-2.9765171","54.3470973"
"149","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"chaoborus_larvae","4","larvae","-2.9765171","54.3470973"
"150","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"chaoborus_larvae","6.6","larvae","-2.9765171","54.3470973"
"151","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"phoxinus","4","unknown","-2.9765171","54.3470973"
"152","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"phoxinus","6.6","unknown","-2.9765171","54.3470973"
"153","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"perca","2","unknown","-2.9765171","54.3470973"
"154","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"perca","3","unknown","-2.9765171","54.3470973"
"155","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"salmo_trutta","1","unknown","-2.9765171","54.3470973"
"156","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"salmo_trutta","1.7","unknown","-2.9765171","54.3470973"
"157","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"fish_indet","5","unknown","-2.9765171","54.3470973"
"158","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"fish_indet","8.3","unknown","-2.9765171","54.3470973"
"159","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"baetid_nymph","2","larvae","-2.9765171","54.3470973"
"160","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"baetid_nymph","3","larvae","-2.9765171","54.3470973"
"161","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"ephemeropt_n_indet","2","unknown","-2.9765171","54.3470973"
"162","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"ephemeropt_n_indet","3","unknown","-2.9765171","54.3470973"
"163","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"coleoptera_larvae","4","larvae","-2.9765171","54.3470973"
"164","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"coleoptera_larvae","6.6","larvae","-2.9765171","54.3470973"
"165","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"sialis_larvae","3","larvae","-2.9765171","54.3470973"
"166","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"sialis_larvae","5","larvae","-2.9765171","54.3470973"
"167","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"odonata_nymphs","1","larvae","-2.9765171","54.3470973"
"168","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"odonata_nymphs","1.7","larvae","-2.9765171","54.3470973"
"169","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"corixid","2","unknown","-2.9765171","54.3470973"
"170","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"corixid","3","unknown","-2.9765171","54.3470973"
"171","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"oligochaeta","2","unknown","-2.9765171","54.3470973"
"172","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"oligochaeta","3","unknown","-2.9765171","54.3470973"
"173","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"gammarus_pulex","1","unknown","-2.9765171","54.3470973"
"174","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"gammarus_pulex","1.7","unknown","-2.9765171","54.3470973"
"175","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"ostracods","1","unknown","-2.9765171","54.3470973"
"176","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"ostracods","1.7","unknown","-2.9765171","54.3470973"
"177","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"winged_insects_terrest","2","unknown","-2.9765171","54.3470973"
"178","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"winged_insects_terrest","3","unknown","-2.9765171","54.3470973"
"179","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"winged_ephemeroptera","1","unknown","-2.9765171","54.3470973"
"180","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"winged_ephemeroptera","1.7","unknown","-2.9765171","54.3470973"
"181","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"others","7","unknown","-2.9765171","54.3470973"
"182","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"others","11.7","unknown","-2.9765171","54.3470973"
"183","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","individuals","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"debris","2","unknown","-2.9765171","54.3470973"
"184","Anguilla anguilla","8","25","14.4",NA,"cm","60","1945","5","1","1945","10","1","lotic","number","percent","Frost","1946","JAE","Cunsey Beck, England","monthly","Frost, W. E. (1946). Observations on the food of eels (Anguilla anguilla) from the Windermere catchment area. The Journal of Animal Ecology, 43-53.","tbl6","20200113_frost_1","average_over_size_and_date",NA,"debris","3.3","unknown","-2.9765171","54.3470973"
"185","Horabagrus brachysoma","65","99",NA,"total length","mm","180","2003","6","1","2004","5","1","lentic","volume","percent","Sreeraj","2006","JFB","Lake Vembanad, Kerala","monthly","Sreeraj, N., Raghavan, R., & Prasad, G. (2006). The diet of Horabagrus brachysoma (Gunther), an endangered bagrid catfish from Lake Vembanad (South India). Journal of fish biology, 69(2), 637-642.","tbl1","20200113_sreeraj_1","length_averaged_over_date",NA,"amphibian_frog_bones",NA,"unknown","76.3984537","9.5967665"
"186","Horabagrus brachysoma","100","200",NA,"total length","mm","180","2003","6","1","2004","5","1","lentic","volume","percent","Sreeraj","2006","JFB","Lake Vembanad, Kerala","monthly","Sreeraj, N., Raghavan, R., & Prasad, G. (2006). The diet of Horabagrus brachysoma (Gunther), an endangered bagrid catfish from Lake Vembanad (South India). Journal of fish biology, 69(2), 637-642.","tbl1","20200113_sreeraj_2","length_averaged_over_date",NA,"amphibian_frog_bones","101","unknown","76.3984537","9.5967665"
"187","Horabagrus brachysoma","200","286",NA,"total length","mm","180","2003","6","1","2004","5","1","lentic","volume","percent","Sreeraj","2006","JFB","Lake Vembanad, Kerala","monthly","Sreeraj, N., Raghavan, R., & Prasad, G. (2006). The diet of Horabagrus brachysoma (Gunther), an endangered bagrid catfish from Lake Vembanad (South India). Journal of fish biology, 69(2), 637-642.","tbl1","20200113_sreeraj_3","length_averaged_over_date",NA,"amphibian_frog_bones",NA,"unknown","76.3984537","9.5967665"
"188","Horabagrus brachysoma","65","99",NA,"total length","mm","180","2003","6","1","2004","5","1","lentic","volume","percent","Sreeraj","2006","JFB","Lake Vembanad, Kerala","monthly","Sreeraj, N., Raghavan, R., & Prasad, G. (2006). The diet of Horabagrus brachysoma (Gunther), an endangered bagrid catfish from Lake Vembanad (South India). Journal of fish biology, 69(2), 637-642.","tbl1","20200113_sreeraj_1","length_averaged_over_date",NA,"crustaceans","3806","unknown","76.3984537","9.5967665"
